timestamp,relative_sec,sensor,ch1_name,ch1_val,ch2_name,ch2_val,ch3_name,ch3_val,raw_line
1786012394.0332398,4.658,ECG_RAW,raw,2743,,,,,[ECG] raw=2743
1786012394.0352328,4.660,ECG_RAW,raw,457,,,,,[ECG] raw=457
1786012394.0352328,4.660,ECG_RAW,raw,273,,,,,[ECG] raw=273
1786012394.0387125,4.664,ECG_RAW,raw,2472,,,,,[ECG] raw=2472
1786012394.0387125,4.664,ECG_RAW,raw,3972,,,,,[ECG] raw=3972
1786012394.054111,4.679,ECG_RAW,raw,2262,,,,,[ECG] raw=2262
1786012394.0760763,4.701,ECG_RAW,raw,559,,,,,[ECG] raw=559
1786012394.07843,4.704,ECG_RAW,raw,186,,,,,[ECG] raw=186
1786012394.07843,4.704,ECG_RAW,raw,2320,,,,,[ECG] raw=2320
1786012394.0804288,4.706,ECG_RAW,raw,3677,,,,,[ECG] raw=3677
1786012394.0913272,4.717,ECG_RAW,raw,3354,,,,,[ECG] raw=3354
1786012394.0928686,4.718,ECG_RAW,raw,987,,,,,[ECG] raw=987
1786012394.0992475,4.724,ECG_RAW,raw,5,,,,,[ECG] raw=5
1786012394.1037915,4.729,ECG_RAW,raw,2127,,,,,[ECG] raw=2127
1786012394.1047902,4.730,ECG_RAW,raw,3744,,,,,[ECG] raw=3744
1786012394.1047902,4.730,ECG_RAW,raw,3809,,,,,[ECG] raw=3809
1786012394.1057901,4.731,ECG_RAW,raw,1387,,,,,[ECG] raw=1387
1786012394.1057901,4.731,ECG_RAW,raw,0,,,,,[ECG] raw=0
1786012394.1067894,4.732,ECG_RAW,raw,1495,,,,,[ECG] raw=1495
1786012394.1067894,4.732,ECG_RAW,raw,3749,,,,,[ECG] raw=3749
1786012394.1067894,4.732,ECG_RAW,raw,3761,,,,,[ECG] raw=3761
1786012394.1082532,4.733,ECG_RAW,raw,992,,,,,[ECG] raw=992
1786012394.1082532,4.733,ECG_RAW,raw,7,,,,,[ECG] raw=7
1786012394.1082532,4.733,ECG_RAW,raw,1103,,,,,[ECG] raw=1103
1786012394.1107945,4.736,ECG_RAW,raw,3574,,,,,[ECG] raw=3574
1786012394.1200712,4.745,ECG_RAW,raw,3986,,,,,[ECG] raw=3986
1786012394.1418877,4.767,ECG_RAW,raw,1458,,,,,[ECG] raw=1458
1786012394.1418877,4.767,ECG_RAW,raw,4,,,,,[ECG] raw=4
1786012394.1418877,4.767,ECG_RAW,raw,502,,,,,[ECG] raw=502
1786012394.1614177,4.787,ECG_RAW,raw,3494,,,,,[ECG] raw=3494
1786012394.1624174,4.788,ECG_RAW,raw,3976,,,,,[ECG] raw=3976
1786012394.1839526,4.809,ECG_RAW,raw,1761,,,,,[ECG] raw=1761
1786012394.1839526,4.809,ECG_RAW,raw,4,,,,,[ECG] raw=4
1786012394.1849587,4.810,ECG_RAW,raw,14,,,,,[ECG] raw=14
1786012394.187218,4.812,ECG_RAW,raw,3438,,,,,[ECG] raw=3438
1786012394.1882036,4.813,ECG_RAW,raw,3945,,,,,[ECG] raw=3945
1786012394.1882036,4.813,ECG_RAW,raw,1636,,,,,[ECG] raw=1636
1786012394.1951244,4.820,ECG_RAW,raw,1,,,,,[ECG] raw=1
1786012394.1962252,4.821,ECG_RAW,raw,0,,,,,[ECG] raw=0
1786012394.1984808,4.824,ECG_RAW,raw,2992,,,,,[ECG] raw=2992
1786012394.2034843,4.829,ECG_RAW,raw,3988,,,,,[ECG] raw=3988
1786012394.243046,4.868,ECG_RAW,raw,3071,,,,,[ECG] raw=3071
1786012394.2525437,4.878,ECG_RAW,raw,94,,,,,[ECG] raw=94
1786012394.2525437,4.878,ECG_RAW,raw,4,,,,,[ECG] raw=4
1786012394.2525437,4.878,ECG_RAW,raw,2931,,,,,[ECG] raw=2931
1786012394.2525437,4.878,ECG_RAW,raw,3976,,,,,[ECG] raw=3976
1786012394.2535386,4.879,ECG_RAW,raw,2928,,,,,[ECG] raw=2928
1786012394.2535386,4.879,ECG_RAW,raw,208,,,,,[ECG] raw=208
1786012394.2564619,4.882,ECG_RAW,raw,6,,,,,[ECG] raw=6
1786012394.2574625,4.883,ECG_RAW,raw,2273,,,,,[ECG] raw=2273
1786012394.2588723,4.884,ECG_RAW,raw,3937,,,,,[ECG] raw=3937
1786012394.2648835,4.890,ECG_RAW,raw,3342,,,,,[ECG] raw=3342
1786012394.311966,4.937,ECG_RAW,raw,538,,,,,[ECG] raw=538
1786012394.312966,4.938,ECG_RAW,raw,18,,,,,[ECG] raw=18
1786012394.3149674,4.940,ECG_RAW,raw,1767,,,,,[ECG] raw=1767
1786012394.32416,4.949,ECG_RAW,raw,3906,,,,,[ECG] raw=3906
1786012394.3283553,4.954,ECG_RAW,raw,3927,,,,,[ECG] raw=3927
1786012394.3293538,4.955,ECG_RAW,raw,1240,,,,,[ECG] raw=1240
1786012394.336359,4.962,ECG_RAW,raw,2,,,,,[ECG] raw=2
1786012394.3387852,4.964,ECG_RAW,raw,1512,,,,,[ECG] raw=1512
1786012394.3788898,5.004,ECG_RAW,raw,3945,,,,,[ECG] raw=3945
1786012394.380793,5.006,ECG_RAW,raw,3965,,,,,[ECG] raw=3965
1786012394.3892825,5.015,ECG_RAW,raw,2176,,,,,[ECG] raw=2176
1786012394.3902795,5.016,ECG_RAW,raw,5,,,,,[ECG] raw=5
1786012394.3902795,5.016,ECG_RAW,raw,1136,,,,,[ECG] raw=1136
1786012394.3922818,5.018,ECG_RAW,raw,3575,,,,,[ECG] raw=3575
1786012395.4423268,6.068,ECG_DIAG,halves,5,total_samples,3000,overruns,0,[ECG] halves=5  total_samples=3000  overruns=0
1786012395.4423268,6.068,PPG,RED,0,IR,0,samples,0,[PPG] samples=0  RED=0  IR=0  sensor=OK
1786012395.4433126,6.069,IMU_ACCEL,ax,656,ay,4708,az,11928,[IMU] accel: ax=656  ay=4708  az=11928
1786012395.4549105,6.080,IMU_GYRO,gx,-1198,gy,-10714,gz,-5027,[IMU] gyro:  gx=-1198  gy=-10714  gz=-5027
1786012395.7276723,6.353,ECG_RAW,raw,3849,,,,,[ECG] raw=3849
1786012395.7286687,6.354,ECG_RAW,raw,2328,,,,,[ECG] raw=2328
1786012395.7286687,6.354,ECG_RAW,raw,5,,,,,[ECG] raw=5
1786012395.7286687,6.354,ECG_RAW,raw,166,,,,,[ECG] raw=166
1786012395.730667,6.356,ECG_RAW,raw,3586,,,,,[ECG] raw=3586
1786012395.768037,6.393,ECG_RAW,raw,3997,,,,,[ECG] raw=3997
1786012395.7689564,6.394,ECG_RAW,raw,3396,,,,,[ECG] raw=3396
1786012395.769998,6.395,ECG_RAW,raw,173,,,,,[ECG] raw=173
1786012395.769998,6.395,ECG_RAW,raw,38,,,,,[ECG] raw=38
1786012395.7719538,6.397,ECG_RAW,raw,3396,,,,,[ECG] raw=3396
1786012395.7791371,6.404,ECG_RAW,raw,3995,,,,,[ECG] raw=3995
1786012395.782136,6.407,ECG_RAW,raw,3858,,,,,[ECG] raw=3858
1786012395.7872815,6.413,ECG_RAW,raw,555,,,,,[ECG] raw=555
1786012395.7892816,6.415,ECG_RAW,raw,3,,,,,[ECG] raw=3
1786012395.8030405,6.428,ECG_RAW,raw,2627,,,,,[ECG] raw=2627
1786012395.8112636,6.437,ECG_RAW,raw,3983,,,,,[ECG] raw=3983
1786012395.8112636,6.437,ECG_RAW,raw,3666,,,,,[ECG] raw=3666
1786012395.8112636,6.437,ECG_RAW,raw,745,,,,,[ECG] raw=745
1786012395.8112636,6.437,ECG_RAW,raw,7,,,,,[ECG] raw=7
1786012395.8112636,6.437,ECG_RAW,raw,2088,,,,,[ECG] raw=2088
1786012395.8253467,6.451,ECG_RAW,raw,3952,,,,,[ECG] raw=3952
1786012395.8325996,6.458,ECG_RAW,raw,3976,,,,,[ECG] raw=3976
1786012395.8325996,6.458,ECG_RAW,raw,1080,,,,,[ECG] raw=1080
1786012395.8355198,6.461,ECG_RAW,raw,5,,,,,[ECG] raw=5
1786012395.8418386,6.467,ECG_RAW,raw,1754,,,,,[ECG] raw=1754
1786012395.8831186,6.508,ECG_RAW,raw,3890,,,,,[ECG] raw=3890
1786012395.886038,6.511,ECG_RAW,raw,3993,,,,,[ECG] raw=3993
1786012395.888292,6.514,ECG_RAW,raw,1629,,,,,[ECG] raw=1629
1786012395.888292,6.514,ECG_RAW,raw,4,,,,,[ECG] raw=4
1786012395.8954666,6.521,ECG_RAW,raw,1647,,,,,[ECG] raw=1647
1786012395.8954666,6.521,ECG_RAW,raw,3167,,,,,[ECG] raw=3167
1786012395.8964648,6.522,ECG_RAW,raw,3945,,,,,[ECG] raw=3945
1786012395.8996227,6.525,ECG_RAW,raw,2052,,,,,[ECG] raw=2052
1786012395.927729,6.553,ECG_RAW,raw,3,,,,,[ECG] raw=3
1786012395.9653559,6.591,ECG_RAW,raw,761,,,,,[ECG] raw=761
1786012395.9709976,6.596,ECG_RAW,raw,3522,,,,,[ECG] raw=3522
1786012395.973985,6.599,ECG_RAW,raw,3998,,,,,[ECG] raw=3998
1786012395.9759858,6.601,ECG_RAW,raw,2891,,,,,[ECG] raw=2891
1786012395.9763355,6.602,ECG_RAW,raw,64,,,,,[ECG] raw=64
1786012395.9763355,6.602,ECG_RAW,raw,335,,,,,[ECG] raw=335
1786012395.9774096,6.603,ECG_RAW,raw,3372,,,,,[ECG] raw=3372
1786012395.9774096,6.603,ECG_RAW,raw,3991,,,,,[ECG] raw=3991
1786012395.9774096,6.603,ECG_RAW,raw,3418,,,,,[ECG] raw=3418
1786012395.9774096,6.603,ECG_RAW,raw,290,,,,,[ECG] raw=290
1786012395.9774096,6.603,ECG_RAW,raw,3,,,,,[ECG] raw=3
1786012395.9774096,6.603,ECG_RAW,raw,2708,,,,,[ECG] raw=2708
1786012395.9784124,6.604,ECG_RAW,raw,3955,,,,,[ECG] raw=3955
1786012395.9784124,6.604,ECG_RAW,raw,3512,,,,,[ECG] raw=3512
1786012395.9784124,6.604,ECG_RAW,raw,572,,,,,[ECG] raw=572
1786012395.9784124,6.604,ECG_RAW,raw,0,,,,,[ECG] raw=0
1786012395.9844065,6.610,ECG_RAW,raw,2584,,,,,[ECG] raw=2584
1786012395.9880424,6.613,ECG_RAW,raw,3974,,,,,[ECG] raw=3974
1786012396.0112178,6.636,ECG_RAW,raw,3833,,,,,[ECG] raw=3833
1786012396.0112178,6.636,ECG_RAW,raw,1005,,,,,[ECG] raw=1005
1786012396.0112178,6.636,ECG_RAW,raw,6,,,,,[ECG] raw=6
1786012396.0112178,6.636,ECG_RAW,raw,1935,,,,,[ECG] raw=1935
1786012396.0268328,6.652,ECG_RAW,raw,3944,,,,,[ECG] raw=3944
1786012396.0268328,6.652,ECG_RAW,raw,3990,,,,,[ECG] raw=3990
1786012396.0268328,6.652,ECG_RAW,raw,1742,,,,,[ECG] raw=1742
1786012396.0279126,6.653,ECG_RAW,raw,10,,,,,[ECG] raw=10
1786012396.0530026,6.678,ECG_RAW,raw,1650,,,,,[ECG] raw=1650
1786012396.055917,6.681,ECG_RAW,raw,3651,,,,,[ECG] raw=3651
1786012396.0651608,6.690,ECG_RAW,raw,3995,,,,,[ECG] raw=3995
1786012396.0683339,6.694,ECG_RAW,raw,269,,,,,[ECG] raw=269
1786012396.069327,6.695,ECG_RAW,raw,5,,,,,[ECG] raw=5
1786012396.0753272,6.701,ECG_RAW,raw,0,,,,,[ECG] raw=0
1786012396.0753272,6.701,ECG_RAW,raw,1823,,,,,[ECG] raw=1823
1786012396.1139543,6.739,ECG_RAW,raw,2616,,,,,[ECG] raw=2616
1786012396.1160479,6.741,ECG_RAW,raw,1815,,,,,[ECG] raw=1815
1786012396.1169662,6.742,ECG_RAW,raw,7,,,,,[ECG] raw=7
1786012396.1181052,6.743,ECG_RAW,raw,140,,,,,[ECG] raw=140
1786012396.1181052,6.743,ECG_RAW,raw,2322,,,,,[ECG] raw=2322
1786012396.1191087,6.744,ECG_RAW,raw,2634,,,,,[ECG] raw=2634
1786012396.12011,6.745,ECG_RAW,raw,1467,,,,,[ECG] raw=1467
1786012396.12411,6.749,ECG_RAW,raw,40,,,,,[ECG] raw=40
1786012396.126109,6.751,ECG_RAW,raw,38,,,,,[ECG] raw=38
1786012396.1384957,6.764,ECG_RAW,raw,2312,,,,,[ECG] raw=2312
1786012396.1662602,6.791,ECG_RAW,raw,3377,,,,,[ECG] raw=3377
1786012396.1696043,6.795,ECG_RAW,raw,2645,,,,,[ECG] raw=2645
1786012396.1696043,6.795,ECG_RAW,raw,370,,,,,[ECG] raw=370
1786012396.1706064,6.796,ECG_RAW,raw,0,,,,,[ECG] raw=0
1786012396.171603,6.797,ECG_RAW,raw,2037,,,,,[ECG] raw=2037
1786012396.1779594,6.803,ECG_RAW,raw,3375,,,,,[ECG] raw=3375
1786012396.1789663,6.804,ECG_RAW,raw,2977,,,,,[ECG] raw=2977
1786012396.2083304,6.834,ECG_RAW,raw,753,,,,,[ECG] raw=753
1786012396.2093403,6.835,ECG_RAW,raw,7,,,,,[ECG] raw=7
1786012396.2093403,6.835,ECG_RAW,raw,1792,,,,,[ECG] raw=1792
1786012396.2093403,6.835,ECG_RAW,raw,3321,,,,,[ECG] raw=3321
1786012396.2093403,6.835,ECG_RAW,raw,3167,,,,,[ECG] raw=3167
1786012396.2103145,6.836,ECG_RAW,raw,1125,,,,,[ECG] raw=1125
1786012396.2103145,6.836,ECG_RAW,raw,3,,,,,[ECG] raw=3
1786012396.2103145,6.836,ECG_RAW,raw,1793,,,,,[ECG] raw=1793
1786012396.2173028,6.843,ECG_RAW,raw,3998,,,,,[ECG] raw=3998
1786012396.219381,6.845,ECG_RAW,raw,4003,,,,,[ECG] raw=4003
1786012396.2253778,6.851,ECG_RAW,raw,3753,,,,,[ECG] raw=3753
1786012396.2253778,6.851,ECG_RAW,raw,1976,,,,,[ECG] raw=1976
1786012396.2347507,6.860,ECG_RAW,raw,3704,,,,,[ECG] raw=3704
1786012396.2358994,6.861,ECG_RAW,raw,3990,,,,,[ECG] raw=3990
1786012396.2422585,6.867,ECG_RAW,raw,4009,,,,,[ECG] raw=4009
1786012396.2646854,6.890,ECG_RAW,raw,3413,,,,,[ECG] raw=3413
1786012396.2646854,6.890,ECG_RAW,raw,1241,,,,,[ECG] raw=1241
1786012396.2656953,6.891,ECG_RAW,raw,3371,,,,,[ECG] raw=3371
1786012396.2660644,6.891,ECG_RAW,raw,3710,,,,,[ECG] raw=3710
1786012396.2660644,6.891,ECG_RAW,raw,3997,,,,,[ECG] raw=3997
1786012396.2834218,6.909,ECG_RAW,raw,3448,,,,,[ECG] raw=3448
1786012396.2834218,6.909,ECG_RAW,raw,861,,,,,[ECG] raw=861
1786012396.3052914,6.931,ECG_RAW,raw,2041,,,,,[ECG] raw=2041
1786012396.307566,6.933,ECG_RAW,raw,3923,,,,,[ECG] raw=3923
1786012396.3160858,6.941,ECG_RAW,raw,3993,,,,,[ECG] raw=3993
1786012396.3191907,6.944,ECG_RAW,raw,3713,,,,,[ECG] raw=3713
1786012396.3211932,6.946,ECG_RAW,raw,741,,,,,[ECG] raw=741
1786012396.3274322,6.953,ECG_RAW,raw,1383,,,,,[ECG] raw=1383
1786012396.358643,6.984,ECG_RAW,raw,3726,,,,,[ECG] raw=3726
1786012396.3656213,6.991,ECG_RAW,raw,3995,,,,,[ECG] raw=3995
1786012396.3681204,6.993,ECG_RAW,raw,3924,,,,,[ECG] raw=3924
1786012396.3691206,6.994,ECG_RAW,raw,742,,,,,[ECG] raw=742
1786012396.3691206,6.994,ECG_RAW,raw,445,,,,,[ECG] raw=445
1786012396.37112,6.996,ECG_RAW,raw,3111,,,,,[ECG] raw=3111
1786012396.3775218,7.003,ECG_RAW,raw,3989,,,,,[ECG] raw=3989
1786012396.3785188,7.004,ECG_RAW,raw,3720,,,,,[ECG] raw=3720
1786012396.4107494,7.036,ECG_RAW,raw,743,,,,,[ECG] raw=743
1786012396.420896,7.046,ECG_RAW,raw,4,,,,,[ECG] raw=4
1786012396.422883,7.048,ECG_RAW,raw,2554,,,,,[ECG] raw=2554
1786012396.428313,7.054,ECG_RAW,raw,3959,,,,,[ECG] raw=3959
1786012396.4633198,7.089,ECG_RAW,raw,3909,,,,,[ECG] raw=3909
1786012396.4633198,7.089,ECG_RAW,raw,1117,,,,,[ECG] raw=1117
1786012396.4643114,7.090,ECG_RAW,raw,3,,,,,[ECG] raw=3
1786012396.4643114,7.090,ECG_RAW,raw,1549,,,,,[ECG] raw=1549
1786012397.4698274,8.095,ECG_DIAG,halves,6,total_samples,3500,overruns,0,[ECG] halves=6  total_samples=3500  overruns=0
1786012397.5267255,8.152,PPG,RED,0,IR,0,samples,0,[PPG] samples=0  RED=0  IR=0  sensor=OK
1786012397.5359728,8.161,IMU_ACCEL,ax,-940,ay,3196,az,15764,[IMU] accel: ax=-940  ay=3196  az=15764
1786012397.5694356,8.195,IMU_GYRO,gx,-1637,gy,-9105,gz,-945,[IMU] gyro:  gx=-1637  gy=-9105  gz=-945
1786012397.7794335,8.405,ECG_RAW,raw,3687,,,,,[ECG] raw=3687
1786012397.782341,8.408,ECG_RAW,raw,3867,,,,,[ECG] raw=3867
1786012397.7918148,8.417,ECG_RAW,raw,1374,,,,,[ECG] raw=1374
1786012397.79574,8.421,ECG_RAW,raw,3,,,,,[ECG] raw=3
1786012397.8019733,8.427,ECG_RAW,raw,1104,,,,,[ECG] raw=1104
1786012397.840502,8.466,ECG_RAW,raw,3583,,,,,[ECG] raw=3583
1786012397.852869,8.478,ECG_RAW,raw,3905,,,,,[ECG] raw=3905
1786012397.8599465,8.485,ECG_RAW,raw,1712,,,,,[ECG] raw=1712
1786012397.862969,8.488,ECG_RAW,raw,9,,,,,[ECG] raw=9
1786012397.862969,8.488,ECG_RAW,raw,726,,,,,[ECG] raw=726
1786012397.8639464,8.489,ECG_RAW,raw,3185,,,,,[ECG] raw=3185
1786012397.864949,8.490,ECG_RAW,raw,3861,,,,,[ECG] raw=3861
1786012397.864949,8.490,ECG_RAW,raw,2226,,,,,[ECG] raw=2226
1786012397.8659518,8.491,ECG_RAW,raw,4,,,,,[ECG] raw=4
1786012397.8659518,8.491,ECG_RAW,raw,302,,,,,[ECG] raw=302
1786012397.8659518,8.491,ECG_RAW,raw,2919,,,,,[ECG] raw=2919
1786012397.8659518,8.491,ECG_RAW,raw,3972,,,,,[ECG] raw=3972
1786012397.8659518,8.491,ECG_RAW,raw,2561,,,,,[ECG] raw=2561
1786012397.8659518,8.491,ECG_RAW,raw,3,,,,,[ECG] raw=3
1786012397.8742173,8.499,ECG_RAW,raw,3,,,,,[ECG] raw=3
1786012397.876837,8.502,ECG_RAW,raw,2659,,,,,[ECG] raw=2659
1786012397.886262,8.511,ECG_RAW,raw,3960,,,,,[ECG] raw=3960
1786012397.914532,8.540,ECG_RAW,raw,3460,,,,,[ECG] raw=3460
1786012397.914532,8.540,ECG_RAW,raw,4,,,,,[ECG] raw=4
1786012397.914532,8.540,ECG_RAW,raw,4,,,,,[ECG] raw=4
1786012397.914532,8.540,ECG_RAW,raw,2293,,,,,[ECG] raw=2293
1786012397.916536,8.542,ECG_RAW,raw,3897,,,,,[ECG] raw=3897
1786012397.9355862,8.561,ECG_RAW,raw,3470,,,,,[ECG] raw=3470
1786012397.9355862,8.561,ECG_RAW,raw,646,,,,,[ECG] raw=646
1786012397.9355862,8.561,ECG_RAW,raw,3,,,,,[ECG] raw=3
1786012397.955877,8.581,ECG_RAW,raw,2272,,,,,[ECG] raw=2272
1786012397.9595263,8.585,ECG_RAW,raw,3870,,,,,[ECG] raw=3870
1786012397.9605446,8.586,ECG_RAW,raw,3917,,,,,[ECG] raw=3917
1786012397.9699485,8.595,ECG_RAW,raw,1254,,,,,[ECG] raw=1254
1786012397.970869,8.596,ECG_RAW,raw,4,,,,,[ECG] raw=4
1786012397.9764416,8.602,ECG_RAW,raw,1760,,,,,[ECG] raw=1760
1786012397.97856,8.604,ECG_RAW,raw,3779,,,,,[ECG] raw=3779
1786012397.97856,8.604,ECG_RAW,raw,3868,,,,,[ECG] raw=3868
1786012398.0151803,8.640,ECG_RAW,raw,1518,,,,,[ECG] raw=1518
1786012398.017793,8.643,ECG_RAW,raw,0,,,,,[ECG] raw=0
1786012398.0258088,8.651,ECG_RAW,raw,1011,,,,,[ECG] raw=1011
1786012398.029956,8.655,ECG_RAW,raw,3310,,,,,[ECG] raw=3310
1786012398.0363154,8.662,ECG_RAW,raw,3871,,,,,[ECG] raw=3871
1786012398.0373979,8.663,ECG_RAW,raw,2029,,,,,[ECG] raw=2029
1786012398.0373979,8.663,ECG_RAW,raw,5,,,,,[ECG] raw=5
1786012398.0516255,8.677,ECG_RAW,raw,581,,,,,[ECG] raw=581
1786012398.0860884,8.711,ECG_RAW,raw,3158,,,,,[ECG] raw=3158
1786012398.0892553,8.714,ECG_RAW,raw,3980,,,,,[ECG] raw=3980
1786012398.0952537,8.720,ECG_RAW,raw,2242,,,,,[ECG] raw=2242
1786012398.0962515,8.721,ECG_RAW,raw,4,,,,,[ECG] raw=4
1786012398.097072,8.722,ECG_RAW,raw,160,,,,,[ECG] raw=160
1786012398.1607776,8.786,ECG_RAW,raw,2905,,,,,[ECG] raw=2905
1786012398.1637812,8.789,ECG_RAW,raw,3944,,,,,[ECG] raw=3944
1786012398.1637812,8.789,ECG_RAW,raw,2789,,,,,[ECG] raw=2789
1786012398.1637812,8.789,ECG_RAW,raw,165,,,,,[ECG] raw=165
1786012398.1637812,8.789,ECG_RAW,raw,5,,,,,[ECG] raw=5
1786012398.1637812,8.789,ECG_RAW,raw,2551,,,,,[ECG] raw=2551
1786012398.164777,8.790,ECG_RAW,raw,3959,,,,,[ECG] raw=3959
1786012398.164777,8.790,ECG_RAW,raw,3171,,,,,[ECG] raw=3171
1786012398.164777,8.790,ECG_RAW,raw,398,,,,,[ECG] raw=398
1786012398.164777,8.790,ECG_RAW,raw,4,,,,,[ECG] raw=4
1786012398.164777,8.790,ECG_RAW,raw,2254,,,,,[ECG] raw=2254
1786012398.164777,8.790,ECG_RAW,raw,3854,,,,,[ECG] raw=3854
1786012398.164777,8.790,ECG_RAW,raw,3726,,,,,[ECG] raw=3726
1786012398.164777,8.790,ECG_RAW,raw,866,,,,,[ECG] raw=866
1786012398.164777,8.790,ECG_RAW,raw,3,,,,,[ECG] raw=3
1786012398.1657758,8.791,ECG_RAW,raw,1829,,,,,[ECG] raw=1829
1786012398.1669967,8.792,ECG_RAW,raw,3740,,,,,[ECG] raw=3740
1786012398.169002,8.794,ECG_RAW,raw,3876,,,,,[ECG] raw=3876
1786012398.1799164,8.805,ECG_RAW,raw,1823,,,,,[ECG] raw=1823
1786012398.1829834,8.808,ECG_RAW,raw,28,,,,,[ECG] raw=28
1786012398.188771,8.814,ECG_RAW,raw,220,,,,,[ECG] raw=220
1786012398.189778,8.815,ECG_RAW,raw,479,,,,,[ECG] raw=479
1786012398.189778,8.815,ECG_RAW,raw,1775,,,,,[ECG] raw=1775
1786012398.189778,8.815,ECG_RAW,raw,851,,,,,[ECG] raw=851
1786012398.1907809,8.816,ECG_RAW,raw,24,,,,,[ECG] raw=24
1786012398.19278,8.818,ECG_RAW,raw,1819,,,,,[ECG] raw=1819
1786012398.1999865,8.825,ECG_RAW,raw,3770,,,,,[ECG] raw=3770
1786012398.2029922,8.828,ECG_RAW,raw,3994,,,,,[ECG] raw=3994
1786012398.2262218,8.851,ECG_RAW,raw,2801,,,,,[ECG] raw=2801
1786012398.227219,8.852,ECG_RAW,raw,232,,,,,[ECG] raw=232
1786012398.227219,8.852,ECG_RAW,raw,1406,,,,,[ECG] raw=1406
1786012398.2375739,8.863,ECG_RAW,raw,3669,,,,,[ECG] raw=3669
1786012398.2492113,8.874,ECG_RAW,raw,3991,,,,,[ECG] raw=3991
1786012398.2743697,8.900,ECG_RAW,raw,3121,,,,,[ECG] raw=3121
1786012398.275463,8.901,ECG_RAW,raw,271,,,,,[ECG] raw=271
1786012398.2839744,8.909,ECG_RAW,raw,593,,,,,[ECG] raw=593
1786012398.2849677,8.910,ECG_RAW,raw,3028,,,,,[ECG] raw=3028
1786012398.2875063,8.913,ECG_RAW,raw,3981,,,,,[ECG] raw=3981
1786012398.288821,8.914,ECG_RAW,raw,3292,,,,,[ECG] raw=3292
1786012398.293926,8.919,ECG_RAW,raw,401,,,,,[ECG] raw=401
1786012398.2959177,8.921,ECG_RAW,raw,90,,,,,[ECG] raw=90
1786012398.2959177,8.921,ECG_RAW,raw,2760,,,,,[ECG] raw=2760
1786012398.296918,8.922,ECG_RAW,raw,3980,,,,,[ECG] raw=3980
1786012398.297471,8.923,ECG_RAW,raw,3720,,,,,[ECG] raw=3720
1786012398.3345056,8.960,ECG_RAW,raw,625,,,,,[ECG] raw=625
1786012398.34423,8.969,ECG_RAW,raw,5,,,,,[ECG] raw=5
1786012398.3478417,8.973,ECG_RAW,raw,2498,,,,,[ECG] raw=2498
1786012398.348841,8.974,ECG_RAW,raw,3958,,,,,[ECG] raw=3958
1786012398.3547633,8.980,ECG_RAW,raw,3894,,,,,[ECG] raw=3894
1786012398.3557448,8.981,ECG_RAW,raw,935,,,,,[ECG] raw=935
1786012398.3557448,8.981,ECG_RAW,raw,16,,,,,[ECG] raw=16
1786012398.3591335,8.984,ECG_RAW,raw,2112,,,,,[ECG] raw=2112
1786012398.3981738,9.023,ECG_RAW,raw,3861,,,,,[ECG] raw=3861
1786012398.406196,9.031,ECG_RAW,raw,3895,,,,,[ECG] raw=3895
1786012398.4083195,9.034,ECG_RAW,raw,1429,,,,,[ECG] raw=1429
1786012398.4093194,9.035,ECG_RAW,raw,0,,,,,[ECG] raw=0
1786012398.4093194,9.035,ECG_RAW,raw,1558,,,,,[ECG] raw=1558
1786012398.410317,9.036,ECG_RAW,raw,3655,,,,,[ECG] raw=3655
1786012398.410317,9.036,ECG_RAW,raw,3955,,,,,[ECG] raw=3955
1786012398.410317,9.036,ECG_RAW,raw,1811,,,,,[ECG] raw=1811
1786012398.410317,9.036,ECG_RAW,raw,3,,,,,[ECG] raw=3
1786012398.410317,9.036,ECG_RAW,raw,1128,,,,,[ECG] raw=1128
1786012398.411317,9.037,ECG_RAW,raw,3452,,,,,[ECG] raw=3452
1786012398.411317,9.037,ECG_RAW,raw,3980,,,,,[ECG] raw=3980
1786012398.4179707,9.043,ECG_RAW,raw,2253,,,,,[ECG] raw=2253
1786012398.4219701,9.047,ECG_RAW,raw,4,,,,,[ECG] raw=4
1786012398.4554765,9.081,ECG_RAW,raw,751,,,,,[ECG] raw=751
1786012398.457669,9.083,ECG_RAW,raw,3494,,,,,[ECG] raw=3494
1786012398.458675,9.084,ECG_RAW,raw,3961,,,,,[ECG] raw=3961
1786012398.4597533,9.085,ECG_RAW,raw,1834,,,,,[ECG] raw=1834
1786012398.4597533,9.085,ECG_RAW,raw,76,,,,,[ECG] raw=76
1786012398.4671347,9.092,ECG_RAW,raw,174,,,,,[ECG] raw=174
1786012398.4691439,9.094,ECG_RAW,raw,2962,,,,,[ECG] raw=2962
1786012398.4741435,9.099,ECG_RAW,raw,3980,,,,,[ECG] raw=3980
1786012398.479293,9.105,ECG_RAW,raw,3244,,,,,[ECG] raw=3244
1786012398.4802928,9.106,ECG_RAW,raw,432,,,,,[ECG] raw=432
1786012398.4866426,9.112,ECG_RAW,raw,5,,,,,[ECG] raw=5
1786012399.477429,10.103,ECG_DIAG,halves,7,total_samples,4000,overruns,0,[ECG] halves=7  total_samples=4000  overruns=0
1786012399.55942,10.185,PPG,RED,0,IR,0,samples,0,[PPG] samples=0  RED=0  IR=0  sensor=OK
1786012399.5691376,10.194,IMU_ACCEL,ax,-1288,ay,3892,az,13660,[IMU] accel: ax=-1288  ay=3892  az=13660
